| Track ID | Collection Name | Track Name | Filename | Filepath | Performers | Year | Region |
| col_6_track_17 | ჯოკია მეშველიანის გუნდი | Sozar Tsiok | Meshveliani_-_Sozar_Tsiok.mp3 | ჯოკია მეშველიანის გუნდი/Meshveliani_-_Sozar_Tsiok.mp3 | Jokia Meshveliani's Ensemble | Unknown | Svaneti |
| col_6_track_10 | ჯოკია მეშველიანის გუნდი | Tamar Dedpal | Meshveliani_-_Tamar_Dedpal.mp3 | ჯოკია მეშველიანის გუნდი/Meshveliani_-_Tamar_Dedpal.mp3 | Jokia Meshveliani's Ensemble | Unknown | Svaneti |
| col_6_track_22 | ჯოკია მეშველიანის გუნდი | Tsinaparta Vajkatsoba | Meshveliani_-_Tsinaparta_Vajkacoba.mp3 | ჯოკია მეშველიანის გუნდი/Meshveliani_-_Tsinaparta_Vajkacoba.mp3 | Jokia Meshveliani's Ensemble | Unknown | Svaneti |
| col_6_track_9 | ჯოკია მეშველიანის გუნდი | Voi Da Didabi | Meshveliani_-_Voi_Da_Didabi.mp3 | ჯოკია მეშველიანის გუნდი/Meshveliani_-_Voi_Da_Didabi.mp3 | Jokia Meshveliani's Ensemble | Unknown | Svaneti |
| col_6_track_19 | ჯოკია მეშველიანის გუნდი | Voi Khiadul | Meshveliani_-_Voi_Khiadul.mp3 | ჯოკია მეშველიანის გუნდი/Meshveliani_-_Voi_Khiadul.mp3 | Jokia Meshveliani's Ensemble | Unknown | Svaneti |
| col_6_track_15 | ჯოკია მეშველიანის გუნდი | Zari | Meshveliani_-_Zari.mp3 | ჯოკია მეშველიანის გუნდი/Meshveliani_-_Zari.mp3 | Jokia Meshveliani's Ensemble | Unknown | Svaneti |
| Track ID | Collection Name | Track Name | Filename | Filepath | Performers | Year | Region |
|----------|---------------|------------|----------|----------|------------|------|--------|
| col_7_track_3 | დები იშხნელები | Amas Gidzgvni | Ishkhnelebi_-_Amas_Gidzgvni.mp3 | დები იშხნელები/Ishkhnelebi_-_Amas_Gidzgvni.mp3 | Ishkhneli Sisters | Unknown | Urban |
| col_7_track_11 | დები იშხნელები | Da Is Vints Gakebda | Ishkhnelebi_-_Da_Is_Vints_Gakebda.mp3 | დები იშხნელები/Ishkhnelebi_-_Da_Is_Vints_Gakebda.mp3 | Ishkhneli Sisters | Unknown | Urban |
| col_7_track_10 | დები იშხნელები | Gazapkhuli | Ishkhnelebi_-_Gazapkhuli.mp3 | დები იშხნელები/Ishkhnelebi_-_Gazapkhuli.mp3 | Ishkhneli Sisters | Unknown | Urban |
| col_7_track_5 | დები იშხნელები | Turpav Turpav | Ishkhnelebi_-_Turpav_Turpav.mp3 | დები იშხნელები/Ishkhnelebi_-_Turpav_Turpav.mp3 | Ishkhneli Sisters | Unknown | Urban |
| col_7_track_6 | დები იშხნელები | Tsitsinatela | Ishkhnelebi_-_Tsitsinatela.mp3 | დები იშხნელები/Ishkhnelebi_-_Tsitsinatela.mp3 | Ishkhneli Sisters | Unknown | Urban |
| col_7_track_1 | დები იშხნელები | Shen Ikhare Turpav | Ishkhnelebi_-_Shen_Ikhare_turpav.mp3 | დები იშხნელები/Ishkhnelebi_-_Shen_Ikhare_turpav.mp3 | Ishkhneli Sisters | Unknown | Urban |
| col_7_track_8 | დები იშხნელები | Suliko | Ishkhnelebi_-_Suliko.mp3 | დები იშხნელები/Ishkhnelebi_-_Suliko.mp3 | Ishkhneli Sisters | Unknown | Urban |
| col_7_track_4 | დები იშხნელები | Morbis Aragvi | Ishkhnelebi_-_Morbis_Aragvi.mp3 | დები იშხნელები/Ishkhnelebi_-_Morbis_Aragvi.mp3 | Ishkhneli Sisters | Unknown | Urban |
| col_7_track_9 | დები იშხნელები | Mravaljamier | Ishkhnelebi_-_Mravaljamier.mp3 | დები იშხნელები/Ishkhnelebi_-_Mravaljamier.mp3 | Ishkhneli Sisters | Unknown | Urban |
| col_7_track_2 | დები იშხნელები | Kovel Sneulebaze | Ishkhnelebi_-_Kovel_Sneulebaze.mp3 | დები იშხნელები/Ishkhnelebi_-_Kovel_Sneulebaze.mp3 | Ishkhneli Sisters | Unknown | Urban |
| col_7_track_7 | დები იშხნელები | Mkholod Shen Erts | Ishkhnelebi_-_Mkholod_Shen_Erts.mp3 | დები იშხნელები/Ishkhnelebi_-_Mkholod_Shen_Erts.mp3 | Ishkhneli Sisters | Unknown | Urban |
| col_7_track_12 | დები იშხნელები | An Ki An Ara | Ishkhnelebi_-_An_ki_An_Ara.mp3 | დები იშხნელები/Ishkhnelebi_-_An_ki_An_Ara.mp3 | Ishkhneli Sisters | Unknown | Urban |
| Track ID | Collection Name | Track Name | Filename | Filepath | Performers | Year | Region |
|----------|---------------|------------|----------|----------|------------|------|--------|
| col_8_track_8 | Artem Erkomaishvili | Madlobeli | Erkomaishvilebi_-_Madlobeli.mp3 | Artem Erkomaishvili/Erkomaishvilebi_-_Madlobeli.mp3 | Erkomaishvili Brothers | unknown | Guria |
| col_8_track_16 | Artem Erkomaishvili | Nanina | Erkomaishvilebi_-_Nanina.mp3 | Artem Erkomaishvili/Erkomaishvilebi_-_Nanina.mp3 | Erkomaishvili Brothers | unknown | Guria |
| col_8_track_2 | Artem Erkomaishvili | Orira | Erkomaishvilebi_-_Orira.mp3 | Artem Erkomaishvili/Erkomaishvilebi_-_Orira.mp3 | Erkomaishvili Brothers | unknown | Guria |
| col_8_track_4 | Artem Erkomaishvili | Acharuli Makruli | Erkomaishvilebi_-_Acharuli_Makruli1.mp3 | Artem Erkomaishvili/Erkomaishvilebi_-_Acharuli_Makruli1.mp3 | Artem Erkomaishvili | unknown | Achara |
| col_8_track_11 | Artem Erkomaishvili | Didi Khnidan | Erkomaishvilebi_-_Didi_Khnidan.mp3 | Artem Erkomaishvili/Erkomaishvilebi_-_Didi_Khnidan.mp3 | Artem Erkomaishvili | unknown | Guria |
| col_8_track_6 | Artem Erkomaishvili | Khasanbegura | Erkomaishvilebi_-_Khasanbegura1.mp3 | Artem Erkomaishvili/Erkomaishvilebi_-_Khasanbegura1.mp3 | Artem Erkomaishvili | unknown | Guria |
| col_8_track_14 | Artem Erkomaishvili | Vakhtanguri | Erkomaishvilebi_-_Vakhtanguri.mp3 | Artem Erkomaishvili/Erkomaishvilebi_-_Vakhtanguri.mp3 | Artem Erkomaishvili | unknown | Guria |
| col_8_track_10 | Artem Erkomaishvili | Adila | Erkomaishvilebi_-_Adila_Alipasha (1).mp3 | Artem Erkomaishvili/Erkomaishvilebi_-_Adila_Alipasha (1).mp3 | Artem Erkomaishvili | unknown | Guria |
| col_8_track_15 | Artem Erkomaishvili | Batonebo | Erkomaishvilebi_-_Batonebo.mp3 | Artem Erkomaishvili/Erkomaishvilebi_-_Batonebo.mp3 | Artem Erkomaishvili | unknown | Guria |
| col_8_track_1 | Artem Erkomaishvili | Chemi Bedi | Erkomaishvilebi_-_Chemi_Bedi.mp3 | Artem Erkomaishvili/Erkomaishvilebi_-_Chemi_Bedi.mp3 | Artem Erkomaishvili | unknown | Guria |
| col_8_track_5 | Artem Erkomaishvili | Dzveli Abadelia | Erkomaishvilebi_-_Dzveli_Abadelia.mp3 | Artem Erkomaishvili/Erkomaishvilebi_-_Dzveli_Abadelia.mp3 | Artem Erkomaishvili | unknown | Guria |
| col_8_track_3 | Artem Erkomaishvili | Grdzeli Gigini | Erkomaishvilebi_-_Grdzeli_Gigini.mp3 | Artem Erkomaishvili/Erkomaishvilebi_-_Grdzeli_Gigini.mp3 | Artem Erkomaishvili | unknown | Guria |
| col_8_track_13 | Artem Erkomaishvili | Kalos Khelkhvavi | Erkomaishvilebi_-_Kalos_Khelkhvavi.mp3 | Artem Erkomaishvili/Erkomaishvilebi_-_Kalos_Khelkhvavi.mp3 | Artem Erkomaishvili | unknown | Guria |
| col_8_track_12 | Artem Erkomaishvili | Shavi Shashvi | Erkomaishvilebi_-_Shavi_Shashvi.mp3 | Artem Erkomaishvili/Erkomaishvilebi_-_Shavi_Shashvi.mp3 | Artem Erkomaishvili | unknown | Guria |
| col_8_track_9 | Artem Erkomaishvili | Shen Khar Venakhi | Erkomaishvilebi_-_Shen_Khar_Venakhi.mp3 | Artem Erkomaishvili/Erkomaishvilebi_-_Shen_Khar_Venakhi.mp3 | Artem Erkomaishvili | unknown | Guria |
| col_8_track_7 | Artem Erkomaishvili | Sikvarulma Mogvikvana | Erkomaishvilebi_-_Sikvarulma_Mogvikvana.mp3 | Artem Erkomaishvili/Erkomaishvilebi_-_Sikvarulma_Mogvikvana.mp3 | Artem Erkomaishvili | unknown | Guria |
| Track ID | Collection Name | Track Name | Filename | Filepath | Performers | Year | Region |
|----------|---------------|------------|----------|----------|------------|------|--------|
| col_9_track_2 | Shvidkaca | Adilei | Shvidkaca_-_adilei.mp3 | Shvidkaca (Khukhunaishvilebi)/Shvidkaca_-_adilei.mp3 | Shvidkatsa (Khukhunaishvilebi) | 1913-1914 | Guria |
| col_9_track_5 | Shvidkaca | Aketlebis Gigini | Shvidkaca_-_aketlebis_gigini.mp3 | Shvidkaca (Khukhunaishvilebi)/Shvidkaca_-_aketlebis_gigini.mp3 | Shvidkatsa (Khukhunaishvilebi) | 1913-1914 | Guria |
| col_9_track_1 | Shvidkaca | Alipasha | Shvidkaca_-_alifasha.mp3 | Shvidkaca (Khukhunaishvilebi)/Shvidkaca_-_alifasha.mp3 | Shvidkatsa (Khukhunaishvilebi) | 1913-1914 | Guria |
| col_9_track_9 | Shvidkaca | Bebia | Shvidkaca_-_bebia.mp3 | Shvidkaca (Khukhunaishvilebi)/Shvidkaca_-_bebia.mp3 | Shvidkatsa (Khukhunaishvilebi) | 1913-1914 | Guria |
| col_9_track_8 | Shvidkaca | Dedophlis Simgera | Shvidkaca_-_dedoplis_simgera.mp3 | Shvidkaca (Khukhunaishvilebi)/Shvidkaca_-_dedoplis_simgera.mp3 | Shvidkatsa (Khukhunaishvilebi) | 1913-1914 | Guria |
| col_9_track_7 | Shvidkaca | Kalos Khelkhvavi | Shvidkaca_-_kalos_xelxvavi.mp3 | Shvidkaca (Khukhunaishvilebi)/Shvidkaca_-_kalos_xelxvavi.mp3 | Shvidkatsa (Khukhunaishvilebi) | 1913-1914 | Guria |
| col_9_track_10 | Shvidkaca | Gojaspiruli Makruli | Shvidkaca_-_mayruli.mp3 | Shvidkaca (Khukhunaishvilebi)/Shvidkaca_-_mayruli.mp3 | Shvidkatsa (Khukhunaishvilebi) | 1913-1914 | Guria |
| col_9_track_3 | Shvidkaca | Nanina | Shvidkaca_-_nanina.mp3 | Shvidkaca (Khukhunaishvilebi)/Shvidkaca_-_nanina.mp3 | Shvidkatsa (Khukhunaishvilebi) | 1913-1914 | Guria |
| col_9_track_6 | Shvidkaca | Khasanbegura | Shvidkaca_-_xasanbegura.mp3 | Shvidkaca (Khukhunaishvilebi)/Shvidkaca_-_xasanbegura.mp3 | Shvidkatsa (Khukhunaishvilebi) | 1913-1914 | Guria |
| col_9_track_4 | Shvidkaca | Kharanai Khanashi | Shvidkaca_-_yaranai_yanashi.mp3 | Shvidkaca (Khukhunaishvilebi)/Shvidkaca_-_yaranai_yanashi.mp3 | Shvidkatsa (Khukhunaishvilebi) | 1913-1914 | Guria |
# Grimaud Collection of Georgian Folk Music with Track IDs


| Track ID | Collection Name | Track Name | Filename | Filepath | Performers | Year | Region |
|----------|----------------|-----------|----------|----------|-----------|------|--------|
| col_10_track_1 | col_10 | Maqruli adilo | 078. IMERETI. SIKTARVA. Maqruli adilo.mp3 | გრიმო/CD2/078. IMERETI. SIKTARVA. Maqruli adilo.mp3 | Singers from Siktarva | 1967 | IMERETI |
| col_10_track_2 | col_10 | Sisa, tura | 041. SAMEGRELO. TSALENJIKHA. Sisa, tura.mp3 | გრიმო/CD2/041. SAMEGRELO. TSALENJIKHA. Sisa, tura.mp3 | Folk song and dance ensemble of the Tsalenjikha House of Culture | 1967 | SAMEGRELO |
| col_10_track_3 | col_10 | Shemodzakhili miors patskha margalishi | 026. SAMEGRELO. TSALENJIKHA. Shemodzakhili miors patskha margalishi.mp3 | გრიმო/CD2/026. SAMEGRELO. TSALENJIKHA. Shemodzakhili miors patskha margalishi.mp3 | Folk song and dance ensemble of the Tsalenjikha House of Culture | 1967 | SAMEGRELO |
| col_10_track_4 | col_10 | Kocherai | 069. IMERETI. TUZI. Kocherai.mp3 | გრიმო/CD2/069. IMERETI. TUZI. Kocherai.mp3 | Ensemble of Tuzi village | 1967 | IMERETI |
| col_10_track_5 | col_10 | Alilo | 012. RACHA. AMBROLAURI. Alilo.mp3 | გრიმო/CD2/012. RACHA. AMBROLAURI. Alilo.mp3 | Folk choir of Ambrolauri House of Culture | 1967 | RACHA |
| col_10_track_6 | col_10 | Kochorei | 083. IMERETI. KITSKHI. Kochorei.mp3 | გრიმო/CD2/083. IMERETI. KITSKHI. Kochorei.mp3 | Folk choir | 1967 | IMERETI |
| col_10_track_7 | col_10 | Bebia da babua | 030. SAMEGRELO. TSALENJIKHA. Bebia da babua.mp3 | გრიმო/CD2/030. SAMEGRELO. TSALENJIKHA. Bebia da babua.mp3 | Vocal group of the Tsalejnikha House of Culture | 1967 | SAMEGRELO |
| col_10_track_8 | col_10 | Piruz-paruz | 092. IMERETI. KHARAGAULI. Piruz-paruz.mp3 | გრიმო/CD2/092. IMERETI. KHARAGAULI. Piruz-paruz.mp3 | Folk group | 1967 | IMERETI |
| col_10_track_9 | col_10 | Chona | 096. IMERETI. KHARAGAULI. Chona.mp3 | გრიმო/CD2/096. IMERETI. KHARAGAULI. Chona.mp3 | Folk group | 1967 | IMERETI |
| col_10_track_10 | col_10 | Vai, shuri sakvareli | 053. SAMEGRELO. CHKHOROTSKU. Vai, shuri sakvareli.mp3 | გრიმო/CD2/053. SAMEGRELO. CHKHOROTSKU. Vai, shuri sakvareli.mp3 | Song and dance ensemble of the Chkhorotsqu district House of Culture | 1967 | SAMEGRELO |
| col_10_track_11 | col_10 | Mkhedruli | 080. IMERETI. SIKTARVA. Mkhedruli.mp3 | გრიმო/CD2/080. IMERETI. SIKTARVA. Mkhedruli.mp3 | Singers from Siktarva | 1967 | IMERETI |
| col_10_track_12 | col_10 | Tskhenosnuri | 098. IMERETI. KHARAGAULI. Tskhenosnuri.mp3 | გრიმო/CD2/098. IMERETI. KHARAGAULI. Tskhenosnuri.mp3 | Folk group | 1967 | IMERETI |
| col_10_track_13 | col_10 | Digori da basiani | 002. RACHA. ONI. Digori da basiani .mp3 | გრიმო/CD2/002. RACHA. ONI. Digori da basiani .mp3 | Vocal ensemble of the Oni House of Culture | 1967 | RACHA |
| col_10_track_14 | col_10 | Maghlidan gadmomdgariqo | 088. IMERETI. BAZALETI. Maghlidan gadmomdgariqo.mp3 | გრიმო/CD2/088. IMERETI. BAZALETI. Maghlidan gadmomdgariqo.mp3 | The Devdariani Sisters | 1967 | IMERETI |
| col_10_track_15 | col_10 | Makha | 028. SAMEGRELO. TSALENJIKHA. Makha.mp3 | გრიმო/CD2/028. SAMEGRELO. TSALENJIKHA. Makha.mp3 | Folk song and dance ensemble of the Tsalenjikha House of Culture | 1967 | SAMEGRELO |
| col_10_track_16 | col_10 | Maghla mtas modga | 009. RACHA. AMBROLAURI. Maghla mtas modga.mp3 | გრიმო/CD2/009. RACHA. AMBROLAURI. Maghla mtas modga.mp3 | Folk choir of Ambrolauri House of Culture | 1967 | RACHA |
| col_10_track_17 | col_10 | Tsmida ars, tsmida ars | 064. IMERETI. ETSERI. Tsmida ars, tsmida ars.mp3 | გრიმო/CD2/064. IMERETI. ETSERI. Tsmida ars, tsmida ars.mp3 | Ermine Shughladze's family ensemble | 1967 | IMERETI |
| col_10_track_18 | col_10 | Chela ma do chkimi araba | 024. SAMEGRELO. TSALENJIKHA. Chela ma do chkimi araba.mp3 | გრიმო/CD2/024. SAMEGRELO. TSALENJIKHA. Chela ma do chkimi araba.mp3 | Folk song and dance ensemble of the Tsalenjikha House of Culture | 1967 | SAMEGRELO |
| col_10_track_19 | col_10 | Skani chiri, skan golua! | 054. SAMEGRELO. CHKHOROTSKU. Skani chiri, skan golua!.mp3 | გრიმო/CD2/054. SAMEGRELO. CHKHOROTSKU. Skani chiri, skan golua!.mp3 | Song and dance ensemble of the Chkhorotsqu district House of Culture | 1967 | SAMEGRELO |
| col_10_track_20 | col_10 | Sakhlo, salkhinod dadgmulo | 003. RACHA. ONI. Sakhlo, salkhinod dadgmulo.mp3 | გრიმო/CD2/003. RACHA. ONI. Sakhlo, salkhinod dadgmulo.mp3 | Vocal ensemble of the Oni House of Culture | 1967 | RACHA |
| col_10_track_21 | col_10 | Mkhedruli | 093. IMERETI. KHARAGAULI. Mkhedruli.mp3 | გრიმო/CD2/093. IMERETI. KHARAGAULI. Mkhedruli.mp3 | Folk group | 1967 | IMERETI |
| col_10_track_22 | col_10 | Mravalzhamier | 067. IMERETI. TUZI. Mravalzhamier.mp3 | გრიმო/CD2/067. IMERETI. TUZI. Mravalzhamier.mp3 | Ensemble of Tuzi village | 1967 | IMERETI |
| col_10_track_23 | col_10 | Shen patara mdadeano | 004. RACHA. ONI. Shen patara mdadeano.mp3 | გრიმო/CD2/004. RACHA. ONI. Shen patara mdadeano.mp3 | Vocal ensemble of the Oni House of Culture | 1967 | RACHA |
| col_10_track_24 | col_10 | Baghdaduri | 103. IMERETI. KHARAGAULI. Baghdaduri.mp3 | გრიმო/CD2/103. IMERETI. KHARAGAULI. Baghdaduri.mp3 | Akaki Purtseladze | 1967 | IMERETI |
| col_10_track_25 | col_10 | Meurme | 052. SAMEGRELO. CHKHOROTSKU. Meurme.mp3 | გრიმო/CD2/052. SAMEGRELO. CHKHOROTSKU. Meurme.mp3 | Song and dance ensemble of the Chkhorotsqu district House of Culture | 1967 | SAMEGRELO |
| col_10_track_26 | col_10 | Miors patskha | 045. SAMEGRELO. CHKHOROTSKU. Miors patskha.mp3 | გრიმო/CD2/045. SAMEGRELO. CHKHOROTSKU. Miors patskha.mp3 | Chogha ensemble | 1967 | SAMEGRELO |
| col_10_track_27 | col_10 | Supruli hei, adilo! | 097. IMERETI. KHARAGAULI. Supruli hei, adilo!.mp3 | გრიმო/CD2/097. IMERETI. KHARAGAULI. Supruli hei, adilo!.mp3 | Folk group | 1967 | IMERETI |
| col_10_track_28 | col_10 | Nanina | 075. IMERETI. GHVANKITI. Nanina.mp3 | გრიმო/CD2/075. IMERETI. GHVANKITI. Nanina.mp3 | Ensemble of elderly singers | 1967 | IMERETI |
| col_10_track_29 | col_10 | Kartuli | 100. IMERETI. KHARAGAULI. Kartuli.mp3 | გრიმო/CD2/100. IMERETI. KHARAGAULI. Kartuli.mp3 | Akaki Purtseladze | 1967 | IMERETI |
| col_10_track_30 | col_10 | Chkimi toronji | 042. SAMEGRELO. TSALENJIKHA. Chkimi toronji.mp3 | გრიმო/CD2/042. SAMEGRELO. TSALENJIKHA. Chkimi toronji.mp3 | Song and dance ensemble of the Tsalenjikha district House of Culture | 1967 | SAMEGRELO |
| col_10_track_31 | col_10 | Raodenta kristes mier | 066. IMERETI. ETSERI. Raodenta kristes mier.mp3 | გრიმო/CD2/066. IMERETI. ETSERI. Raodenta kristes mier.mp3 | Ermine Shughladze's family ensemble | 1967 | IMERETI |
| col_10_track_32 | col_10 | Movdivart, mogvikharia | 008. RACHA. AMBROLAURI. Movdivart, mogvikharia.mp3 | გრიმო/CD2/008. RACHA. AMBROLAURI. Movdivart, mogvikharia.mp3 | Folk choir of Ambrolauri House of Culture | 1967 | RACHA |
| col_10_track_33 | col_10 | Vakhtanguri | 033. SAMEGRELO. TSALENJIKHA. Vakhtanguri.mp3 | გრიმო/CD2/033. SAMEGRELO. TSALENJIKHA. Vakhtanguri.mp3 | Song and dance ensemble of the Tsalenjikha district House of Culture | 1967 | SAMEGRELO |
| col_10_track_34 | col_10 | Batonebis nanina | 073. IMERETI. GHVANKITI. Batonebis nanina.mp3 | გრიმო/CD2/073. IMERETI. GHVANKITI. Batonebis nanina.mp3 | Ensemble of elderly singers | 1967 | IMERETI |
| col_10_track_35 | col_10 | Mravalzhamier | 074. IMERETI. GHVANKITI. Mravalzhamier.mp3 | გრიმო/CD2/074. IMERETI. GHVANKITI. Mravalzhamier.mp3 | Ensemble of elderly singers | 1967 | IMERETI |
| col_10_track_36 | col_10 | Shen gigalobt | 065. IMERETI. ETSERI. Shen gigalobt.mp3 | გრიმო/CD2/065. IMERETI. ETSERI. Shen gigalobt.mp3 | Ermine Shughladze's family ensemble | 1967 | IMERETI |
| col_10_track_37 | col_10 | Miqvars amgvarad | 017. RACHA. BOSTANA. Miqvars amgvarad.mp3 | გრიმო/CD2/017. RACHA. BOSTANA. Miqvars amgvarad.mp3 | Choir of elderly singers of the Bostana village | 1967 | RACHA |
| col_10_track_38 | col_10 | Arti vardi | 043. SAMEGRELO. TSALENJIKHA. Arti vardi.mp3 | გრიმო/CD2/043. SAMEGRELO. TSALENJIKHA. Arti vardi.mp3 | Song and dance ensemble of the Tsalenjikha district House of Culture | 1967 | SAMEGRELO |
| col_10_track_39 | col_10 | Patara saqvarelo | 076. IMERETI. SIKTARVA. Patara saqvarelo.mp3 | გრიმო/CD2/076. IMERETI. SIKTARVA. Patara saqvarelo.mp3 | Singers from Siktarva | 1967 | IMERETI |
| col_10_track_40 | col_10 | Burgha | 038. SAMEGRELO. TSALENJIKHA. Burgha.mp3 | გრიმო/CD2/038. SAMEGRELO. TSALENJIKHA. Burgha.mp3 | Song and dance ensemble of the Tsalenjikha district House of Culture | 1967 | SAMEGRELO |
| col_10_track_41 | col_10 | Aslanuri mravalzhamieri | 010. RACHA. AMBROLAURI. Aslanuri mravalzhamieri.mp3 | გრიმო/CD2/010. RACHA. AMBROLAURI. Aslanuri mravalzhamieri.mp3 | Folk choir of Ambrolauri House of Culture | 1967 | RACHA |
| col_10_track_42 | col_10 | Raevo, chemo dedao | 016. RACHA. AMBROLAURI. Raevo, chemo dedao.mp3 | გრიმო/CD2/016. RACHA. AMBROLAURI. Raevo, chemo dedao.mp3 | Group of singers from Ambrolauri | 1967 | RACHA |
| col_10_track_43 | col_10 | Naduri | 079. IMERETI. SIKTARVA. Naduri.mp3 | გრიმო/CD2/079. IMERETI. SIKTARVA. Naduri.mp3 | Singers from Siktarva | 1967 | IMERETI |
| col_10_track_44 | col_10 | Mestviruli Supras amiqvavilebdi | 015. RACHA. AMBROLAURI. Mestviruli Supras amiqvavilebdi.mp3 | გრიმო/CD2/015. RACHA. AMBROLAURI. Mestviruli Supras amiqvavilebdi.mp3 | Giga Skhirtladze | 1967 | RACHA |
| col_10_track_45 | col_10 | Rachuli ghvino | 019. RACHA. BOSTANA. Rachuli ghvino.mp3 | გრიმო/CD2/019. RACHA. BOSTANA. Rachuli ghvino.mp3 | Choir of elderly singers of the Bostana village | 1967 | RACHA |
| col_10_track_46 | col_10 | Naninai, batonebo! | 060. IMERETI. ETSERI. Naninai, batonebo!.mp3 | გრიმო/CD2/060. IMERETI. ETSERI. Naninai, batonebo!.mp3 | Ermine Shughladze's family ensemble | 1967 | IMERETI |
| col_10_track_47 | col_10 | Charirama | 059. IMERETI. ETSERI. Charirama.mp3 | გრიმო/CD2/059. IMERETI. ETSERI. Charirama.mp3 | Ermine Shughladze's family ensemble | 1967 | IMERETI |
| col_10_track_48 | col_10 | Jamata | 013. RACHA. TSESI. Jamata.mp3 | გრიმო/CD2/013. RACHA. TSESI. Jamata.mp3 | Choir of Tsesi Village House of Culture | 1967 | RACHA |
| col_10_track_49 | col_10 | Oriokho | 011. RACHA. AMBROLAURI. Oriokho.mp3 | გრიმო/CD2/011. RACHA. AMBROLAURI. Oriokho.mp3 | Folk choir of Ambrolauri House of Culture | 1967 | RACHA |
| col_10_track_50 | col_10 | Ocheshkhvei | 023. SAMEGRELO. TSALENJIKHA. Ocheshkhvei.mp3 | გრიმო/CD2/023. SAMEGRELO. TSALENJIKHA. Ocheshkhvei.mp3 | Folk song and dance ensemble of the Tsalenjikha House of Culture | 1967 | SAMEGRELO |
| col_10_track_51 | col_10 | Mravalzhamier! | 061. IMERETI. ETSERI. Mravalzhamier!.mp3 | გრიმო/CD2/061. IMERETI. ETSERI. Mravalzhamier!.mp3 | Ermine Shughladze's family ensemble | 1967 | IMERETI |
